Date,Produit,Catégorie,Prix HT
2016-04-04,Produit A,Beauté,424.12
2016-04-04,Produit D,Beauté,83.04
2016-04-05,Produit D,Alimentation,211.57
2016-04-05,Produit E,Beauté,362.58
2016-04-05,Produit B,Maison,66.1
2016-04-05,Produit D,Alimentation,340.69
2016-04-05,Produit C,Maison,473.93
2016-04-05,Produit E,Électronique,394.26
2016-04-05,Produit D,Vêtements,243.62
2016-04-05,Produit D,Électronique,262.08
2016-04-06,Produit E,Alimentation,72.42
2016-04-06,Produit E,Électronique,155.73
2016-04-06,Produit D,Électronique,278.04
2016-04-06,Produit C,Alimentation,461.52
2016-04-06,Produit B,Alimentation,272.91
2016-04-06,Produit E,Beauté,321.8
2016-04-06,Produit E,Électronique,172.34
2016-04-06,Produit C,Vêtements,329.94
2016-04-07,Produit B,Alimentation,46.77
2016-04-07,Produit D,Électronique,293.26
2016-04-07,Produit A,Électronique,390.96
2016-04-07,Produit D,Maison,94.31
2016-04-07,Produit D,Électronique,396.76
2016-04-07,Produit D,Alimentation,16.44
2016-04-07,Produit B,Maison,45.15
2016-04-07,Produit C,Maison,375.3
2016-04-07,Produit A,Alimentation,39.66
2016-04-07,Produit D,Électronique,396.85
2016-04-08,Produit A,Beauté,364.5
2016-04-08,Produit C,Maison,249.35
2016-04-08,Produit C,Maison,417.3
2016-04-08,Produit A,Beauté,5.78
2016-04-08,Produit D,Beauté,161.74
2016-04-08,Produit B,Maison,255.91
2016-04-08,Produit A,Beauté,234.22
2016-04-09,Produit A,Électronique,132.48
2016-04-09,Produit D,Maison,256.05
2016-04-09,Produit C,Vêtements,268.42
2016-04-09,Produit A,Beauté,61.12
2016-04-09,Produit A,Beauté,343.18
2016-04-09,Produit B,Maison,319.47
2016-04-09,Produit B,Électronique,43.4
2016-04-09,Produit C,Alimentation,13.14
2016-04-10,Produit B,Vêtements,435.53
2016-04-10,Produit C,Électronique,410.27
2016-04-10,Produit A,Alimentation,103.1
2016-04-10,Produit A,Vêtements,261.97
2016-04-10,Produit A,Électronique,449.59
2016-04-10,Produit D,Beauté,215.98
2016-04-10,Produit B,Vêtements,272.69
2016-04-10,Produit D,Vêtements,31.81
2016-04-10,Produit A,Alimentation,139.29
2016-04-10,Produit E,Beauté,440.47
2016-04-11,Produit C,Maison,314.83
2016-04-11,Produit A,Beauté,435.8
2016-04-11,Produit C,Vêtements,53.22
2016-04-11,Produit D,Maison,394.96
2016-04-11,Produit E,Beauté,192.51
2016-04-11,Produit B,Maison,319.68
2016-04-11,Produit C,Électronique,362.08
2016-04-12,Produit E,Vêtements,86.06
2016-04-12,Produit D,Beauté,337.14
2016-04-12,Produit D,Électronique,387.27
2016-04-12,Produit E,Alimentation,220.44
2016-04-12,Produit C,Vêtements,244.25
2016-04-12,Produit D,Alimentation,121.36
2016-04-12,Produit C,Électronique,294.07
2016-04-13,Produit A,Électronique,354.56
2016-04-13,Produit D,Beauté,421.33
2016-04-13,Produit C,Alimentation,164.01
2016-04-13,Produit E,Électronique,496.12
2016-04-13,Produit A,Alimentation,367.79
2016-04-13,Produit B,Électronique,338.93
2016-04-14,Produit E,Maison,363.42
2016-04-14,Produit D,Maison,387.84
2016-04-14,Produit D,Vêtements,103.39
2016-04-14,Produit D,Électronique,258.19
2016-04-14,Produit C,Beauté,444.07
2016-04-14,Produit B,Électronique,287.86
2016-04-14,Produit B,Électronique,169.01
2016-04-14,Produit B,Maison,392.89
2016-04-14,Produit C,Maison,150.94
2016-04-14,Produit E,Maison,95.92
2016-04-14,Produit D,Beauté,26.86
2016-04-15,Produit A,Beauté,128.31
2016-04-15,Produit C,Électronique,30.09
2016-04-15,Produit C,Maison,215.39
2016-04-15,Produit B,Maison,314.26
2016-04-15,Produit B,Beauté,373.63
2016-04-15,Produit A,Vêtements,68.66
2016-04-15,Produit A,Maison,362.15
2016-04-15,Produit E,Vêtements,226.95
2016-04-15,Produit E,Maison,83.61
2016-04-16,Produit E,Alimentation,236.79
2016-04-16,Produit C,Maison,326.31
2016-04-16,Produit C,Alimentation,327.98
2016-04-16,Produit C,Vêtements,360.84
2016-04-16,Produit C,Beauté,52.15
2016-04-16,Produit D,Vêtements,295.91
2016-04-16,Produit A,Électronique,210.93
2016-04-17,Produit D,Alimentation,211.65
2016-04-17,Produit E,Alimentation,37.91
2016-04-17,Produit D,Alimentation,147.11
2016-04-17,Produit A,Vêtements,346.64
2016-04-17,Produit D,Alimentation,104.87
2016-04-17,Produit C,Maison,67.66
2016-04-17,Produit B,Beauté,95.33
2016-04-18,Produit D,Vêtements,316.44
2016-04-18,Produit A,Maison,396.11
2016-04-18,Produit E,Électronique,261.95
2016-04-18,Produit B,Beauté,100.61
2016-04-18,Produit A,Maison,249.95
2016-04-19,Produit C,Beauté,292.68
2016-04-19,Produit C,Vêtements,348.27
2016-04-19,Produit B,Maison,68.25
2016-04-19,Produit A,Alimentation,111.17
2016-04-19,Produit B,Beauté,79.26
2016-04-19,Produit E,Alimentation,458.7
2016-04-19,Produit C,Vêtements,143.09
2016-04-19,Produit A,Beauté,451.28
2016-04-20,Produit B,Vêtements,286.99
2016-04-20,Produit A,Beauté,293.01
2016-04-20,Produit A,Alimentation,283.96
2016-04-20,Produit E,Alimentation,149.37
2016-04-20,Produit B,Beauté,67.64
2016-04-20,Produit D,Beauté,439.03
2016-04-20,Produit E,Vêtements,88.7
2016-04-20,Produit B,Alimentation,97.64
2016-04-20,Produit B,Maison,396.33
2016-04-20,Produit C,Vêtements,94.86
2016-04-21,Produit B,Beauté,324.01
2016-04-21,Produit B,Maison,406.57
2016-04-21,Produit D,Maison,102.29
2016-04-21,Produit D,Électronique,395.86
2016-04-21,Produit C,Électronique,342.79
2016-04-22,Produit E,Maison,208.82
2016-04-22,Produit E,Alimentation,283.94
2016-04-22,Produit E,Vêtements,401.12
2016-04-22,Produit E,Beauté,125.09
2016-04-22,Produit B,Vêtements,360.39
2016-04-22,Produit E,Vêtements,497.09
2016-04-22,Produit E,Beauté,5.72
2016-04-22,Produit D,Beauté,435.64
2016-04-23,Produit D,Vêtements,88.75
2016-04-23,Produit C,Vêtements,301.16
2016-04-23,Produit E,Vêtements,63.43
2016-04-23,Produit C,Vêtements,331.73
2016-04-23,Produit D,Vêtements,224.63
2016-04-23,Produit A,Vêtements,166.03
2016-04-23,Produit D,Électronique,458.51
2016-04-23,Produit A,Alimentation,308.86
2016-04-23,Produit B,Alimentation,249.73
2016-04-23,Produit D,Beauté,445.39
2016-04-23,Produit A,Beauté,434.9
2016-04-24,Produit D,Beauté,358.02
2016-04-24,Produit A,Vêtements,222.23
2016-04-24,Produit C,Vêtements,409.38
2016-04-24,Produit E,Maison,373.86
2016-04-24,Produit B,Vêtements,346.26
2016-04-24,Produit C,Beauté,141.01
2016-04-24,Produit D,Maison,431.12
2016-04-24,Produit C,Vêtements,190.19
2016-04-25,Produit B,Maison,331.42
2016-04-25,Produit B,Beauté,234.31
2016-04-25,Produit B,Alimentation,251.29
2016-04-25,Produit E,Maison,67.27
2016-04-25,Produit B,Alimentation,57.63
2016-04-25,Produit A,Beauté,193.83
2016-04-25,Produit C,Alimentation,444.4
2016-04-25,Produit B,Alimentation,157.15
2016-04-26,Produit C,Beauté,460.06
2016-04-26,Produit E,Électronique,167.3
2016-04-26,Produit B,Alimentation,259.18
2016-04-26,Produit D,Vêtements,445.15
2016-04-26,Produit D,Maison,219.38
2016-04-27,Produit C,Vêtements,465.02
2016-04-27,Produit C,Électronique,131.91
2016-04-27,Produit A,Alimentation,12.9
2016-04-27,Produit B,Beauté,384.3
2016-04-27,Produit D,Maison,49.14
2016-04-27,Produit B,Vêtements,423.45
2016-04-28,Produit D,Beauté,411.9
2016-04-28,Produit E,Maison,81.86
2016-04-28,Produit E,Vêtements,205.56
2016-04-28,Produit B,Vêtements,469.44
2016-04-28,Produit D,Vêtements,485.44
2016-04-28,Produit E,Vêtements,276.23
2016-04-28,Produit A,Alimentation,448.32
2016-04-28,Produit C,Alimentation,489.52
2016-04-28,Produit B,Maison,31.94
2016-04-29,Produit B,Alimentation,244.12
2016-04-29,Produit A,Alimentation,37.93
2016-04-29,Produit A,Alimentation,168.09
2016-04-29,Produit E,Maison,242.5
2016-04-29,Produit B,Alimentation,127.88
2016-04-29,Produit E,Électronique,250.44
2016-04-30,Produit D,Alimentation,314.65
2016-04-30,Produit E,Vêtements,438.47
2016-04-30,Produit A,Maison,167.69
2016-04-30,Produit E,Alimentation,301.59
2016-05-01,Produit D,Maison,443.86
2016-05-01,Produit C,Beauté,89.65
2016-05-01,Produit E,Électronique,425.35
2016-05-02,Produit A,Alimentation,129.86
2016-05-02,Produit A,Vêtements,354.33
2016-05-02,Produit A,Électronique,111.85
2016-05-02,Produit C,Beauté,310.61
2016-05-02,Produit C,Électronique,15.23
2016-05-02,Produit E,Alimentation,143.75
2016-05-02,Produit C,Électronique,110.25
2016-05-02,Produit A,Vêtements,306.41
2016-05-02,Produit A,Beauté,278.06
2016-05-02,Produit B,Beauté,91.58
2016-05-03,Produit A,Vêtements,35.17
2016-05-03,Produit A,Maison,443.04
2016-05-03,Produit D,Alimentation,333.33
2016-05-03,Produit E,Vêtements,10.19
2016-05-03,Produit A,Vêtements,392.34
2016-05-03,Produit D,Maison,88.49
2016-05-03,Produit B,Électronique,396.07
2016-05-03,Produit E,Électronique,102.9
2016-05-03,Produit C,Beauté,193.5
2016-05-04,Produit A,Beauté,342.2
2016-05-04,Produit D,Maison,423.73
2016-05-04,Produit C,Alimentation,463.25
2016-05-04,Produit E,Vêtements,403.26
2016-05-04,Produit E,Maison,470.44
2016-05-04,Produit A,Vêtements,300.64
2016-05-04,Produit A,Maison,499.63
2016-05-04,Produit B,Maison,202.72
2016-05-04,Produit A,Vêtements,264.98
2016-05-04,Produit E,Alimentation,497.63
2016-05-04,Produit A,Maison,301.08
2016-05-05,Produit B,Vêtements,433.99
2016-05-05,Produit A,Vêtements,37.14
2016-05-05,Produit C,Alimentation,487.27
2016-05-05,Produit B,Beauté,44.89
2016-05-06,Produit B,Alimentation,226.48
2016-05-06,Produit C,Électronique,369.42
2016-05-06,Produit D,Vêtements,124.52
2016-05-06,Produit C,Alimentation,192.25
2016-05-07,Produit A,Maison,454.67
2016-05-07,Produit C,Beauté,75.7
2016-05-07,Produit A,Vêtements,119.59
2016-05-07,Produit C,Électronique,171.39
2016-05-07,Produit D,Vêtements,483.54
2016-05-07,Produit C,Vêtements,56.46
2016-05-07,Produit E,Électronique,367.32
2016-05-07,Produit A,Électronique,171.62
2016-05-07,Produit A,Beauté,410.71
2016-05-07,Produit D,Beauté,99.55
2016-05-07,Produit C,Vêtements,178.13
2016-05-08,Produit D,Maison,462.29
2016-05-08,Produit A,Vêtements,42.34
2016-05-08,Produit C,Vêtements,408.21
2016-05-08,Produit D,Maison,206.36
2016-05-08,Produit C,Maison,104.55
2016-05-09,Produit B,Vêtements,299.6
2016-05-09,Produit D,Vêtements,82.57
2016-05-09,Produit C,Maison,223.55
2016-05-09,Produit C,Beauté,16.77
2016-05-09,Produit A,Beauté,267.64
2016-05-09,Produit C,Maison,225.43
2016-05-09,Produit E,Vêtements,45.9
2016-05-09,Produit C,Maison,113.62
2016-05-10,Produit E,Alimentation,78.75
2016-05-10,Produit C,Beauté,125.7
2016-05-10,Produit A,Maison,97.29
2016-05-10,Produit E,Beauté,352.61
2016-05-10,Produit B,Électronique,423.92
2016-05-10,Produit A,Beauté,219.81
2016-05-10,Produit C,Électronique,469.84
2016-05-10,Produit A,Alimentation,320.44
2016-05-11,Produit A,Alimentation,116.16
2016-05-11,Produit D,Alimentation,374.11
2016-05-11,Produit C,Alimentation,432.85
2016-05-11,Produit A,Vêtements,409.27
2016-05-11,Produit E,Maison,232.85
2016-05-12,Produit B,Alimentation,188.14
2016-05-12,Produit B,Alimentation,363.92
2016-05-12,Produit E,Maison,298.95
2016-05-12,Produit B,Électronique,189.4
2016-05-12,Produit A,Maison,176.57
2016-05-12,Produit C,Alimentation,327.52
2016-05-13,Produit E,Électronique,160.32
2016-05-13,Produit C,Électronique,289.18
2016-05-13,Produit B,Vêtements,180.63
2016-05-13,Produit C,Vêtements,461.79
2016-05-13,Produit A,Maison,270.58
2016-05-13,Produit D,Beauté,107.88
2016-05-13,Produit D,Électronique,345.36
2016-05-13,Produit A,Maison,457.4
2016-05-13,Produit C,Alimentation,68.08
2016-05-13,Produit A,Alimentation,225.6
2016-05-14,Produit D,Beauté,362.61
2016-05-14,Produit B,Beauté,17.56
2016-05-14,Produit E,Vêtements,255.9
2016-05-14,Produit C,Beauté,90.4
2016-05-15,Produit E,Vêtements,424.58
2016-05-15,Produit C,Électronique,434.27
2016-05-15,Produit A,Électronique,387.06
2016-05-15,Produit C,Alimentation,6.33
2016-05-15,Produit E,Alimentation,355.72
2016-05-15,Produit E,Électronique,96.43
2016-05-15,Produit E,Électronique,72.3
2016-05-15,Produit E,Alimentation,388.73
2016-05-15,Produit E,Beauté,162.12
2016-05-16,Produit C,Beauté,458.71
2016-05-16,Produit B,Vêtements,115.58
2016-05-16,Produit B,Électronique,155.31
2016-05-16,Produit E,Vêtements,295.5
2016-05-16,Produit E,Beauté,361.42
2016-05-16,Produit A,Électronique,453.95
2016-05-17,Produit B,Vêtements,447.06
2016-05-17,Produit D,Vêtements,441.2
2016-05-17,Produit D,Beauté,228.82
2016-05-17,Produit D,Maison,216.93
2016-05-17,Produit B,Beauté,58.92
2016-05-17,Produit B,Électronique,330.4
2016-05-17,Produit E,Électronique,76.74
2016-05-17,Produit E,Vêtements,285.74
2016-05-17,Produit B,Électronique,434.88
2016-05-17,Produit D,Maison,268.61
2016-05-18,Produit A,Maison,325.98
2016-05-18,Produit A,Vêtements,74.36
2016-05-18,Produit C,Électronique,329.63
2016-05-18,Produit E,Maison,294.45
2016-05-18,Produit A,Beauté,444.76
2016-05-18,Produit B,Beauté,270.34
2016-05-18,Produit C,Électronique,18.6
2016-05-18,Produit D,Vêtements,395.56
2016-05-18,Produit A,Vêtements,124.75
2016-05-18,Produit D,Beauté,147.1
2016-05-19,Produit A,Électronique,139.74
2016-05-19,Produit D,Vêtements,5.71
2016-05-19,Produit E,Beauté,330.11
2016-05-19,Produit B,Maison,455.34
2016-05-19,Produit C,Vêtements,363.97
2016-05-19,Produit D,Électronique,11.98
2016-05-19,Produit A,Alimentation,228.23
2016-05-19,Produit B,Vêtements,48.6
2016-05-19,Produit D,Vêtements,108.51
2016-05-19,Produit C,Beauté,273.26
2016-05-20,Produit E,Beauté,210.93
2016-05-20,Produit C,Maison,366.72
2016-05-20,Produit D,Vêtements,94.23
2016-05-20,Produit B,Beauté,220.88
2016-05-20,Produit D,Électronique,298.27
2016-05-21,Produit C,Maison,465.1
2016-05-21,Produit E,Vêtements,242.02
2016-05-21,Produit B,Électronique,382.25
2016-05-21,Produit E,Vêtements,39.45
2016-05-21,Produit B,Alimentation,125.79
2016-05-21,Produit D,Vêtements,482.64
2016-05-21,Produit C,Alimentation,270.85
2016-05-21,Produit A,Maison,199.43
2016-05-21,Produit D,Électronique,46.31
2016-05-21,Produit E,Beauté,237.51
2016-05-21,Produit A,Beauté,25.65
2016-05-22,Produit B,Beauté,403.18
2016-05-22,Produit C,Beauté,379.19
2016-05-22,Produit D,Maison,126.79
2016-05-22,Produit B,Vêtements,470.56
2016-05-22,Produit A,Alimentation,211.25
2016-05-22,Produit C,Alimentation,73.38
2016-05-22,Produit B,Vêtements,210.51
2016-05-22,Produit B,Électronique,136.51
2016-05-23,Produit D,Vêtements,388.63
2016-05-23,Produit D,Maison,233.04
2016-05-23,Produit B,Vêtements,383.65
2016-05-23,Produit A,Électronique,120.68
2016-05-23,Produit E,Maison,298.19
2016-05-23,Produit C,Maison,406.67
2016-05-24,Produit C,Vêtements,16.24
2016-05-24,Produit D,Alimentation,330.84
2016-05-24,Produit C,Beauté,274.3
2016-05-24,Produit D,Alimentation,439.29
2016-05-24,Produit E,Alimentation,132.52
2016-05-24,Produit C,Électronique,18.68
2016-05-24,Produit B,Vêtements,286.24
2016-05-24,Produit D,Vêtements,9.25
2016-05-24,Produit E,Vêtements,146.7
2016-05-24,Produit A,Électronique,470.09
2016-05-25,Produit D,Vêtements,324.05
2016-05-25,Produit E,Beauté,81.1
2016-05-25,Produit E,Électronique,90.99
2016-05-25,Produit D,Maison,175.55
2016-05-25,Produit B,Électronique,234.37
2016-05-26,Produit C,Vêtements,486.03
2016-05-26,Produit D,Beauté,66.94
2016-05-26,Produit C,Maison,327.24
2016-05-26,Produit D,Alimentation,94.36
2016-05-26,Produit B,Électronique,462.88
2016-05-26,Produit B,Maison,174.91
2016-05-26,Produit E,Électronique,70.75
2016-05-27,Produit D,Beauté,177.63
2016-05-27,Produit B,Beauté,411.81
2016-05-27,Produit C,Vêtements,300.29
2016-05-27,Produit B,Vêtements,13.69
2016-05-28,Produit A,Vêtements,31.08
2016-05-28,Produit A,Vêtements,238.9
2016-05-28,Produit A,Maison,116.33
2016-05-28,Produit D,Vêtements,401.6
2016-05-29,Produit D,Beauté,265.17
2016-05-29,Produit E,Maison,255.19
2016-05-29,Produit A,Beauté,58.62
2016-05-29,Produit B,Vêtements,159.0
2016-05-29,Produit E,Beauté,154.88
2016-05-29,Produit C,Beauté,190.99
2016-05-29,Produit D,Électronique,287.8
2016-05-29,Produit B,Beauté,371.4
2016-05-30,Produit B,Électronique,29.28
2016-05-30,Produit B,Beauté,92.61
2016-05-30,Produit B,Alimentation,52.44
2016-05-30,Produit B,Vêtements,358.17
2016-05-31,Produit E,Électronique,289.14
2016-05-31,Produit D,Maison,245.13
2016-05-31,Produit C,Beauté,206.94
2016-05-31,Produit A,Vêtements,78.63
2016-05-31,Produit A,Vêtements,262.3
2016-05-31,Produit B,Alimentation,108.99
2016-05-31,Produit E,Beauté,317.93
2016-06-01,Produit A,Beauté,7.04
2016-06-01,Produit E,Beauté,100.77
2016-06-01,Produit C,Vêtements,439.69
2016-06-01,Produit C,Beauté,239.93
2016-06-01,Produit E,Vêtements,85.73
2016-06-01,Produit D,Alimentation,163.13
2016-06-01,Produit C,Alimentation,455.23
2016-06-01,Produit D,Alimentation,344.81
2016-06-01,Produit D,Vêtements,311.24
2016-06-01,Produit D,Vêtements,314.43
2016-06-02,Produit A,Beauté,81.86
2016-06-02,Produit B,Maison,324.86
2016-06-02,Produit B,Maison,341.5
2016-06-02,Produit D,Alimentation,492.77
2016-06-02,Produit E,Vêtements,230.94
2016-06-02,Produit E,Maison,376.5
2016-06-03,Produit A,Maison,208.79
2016-06-03,Produit E,Alimentation,357.45
2016-06-03,Produit D,Maison,394.23
2016-06-03,Produit C,Beauté,241.26
2016-06-03,Produit C,Électronique,120.71
2016-06-03,Produit D,Alimentation,320.61
2016-06-03,Produit E,Vêtements,188.93
2016-06-03,Produit E,Beauté,66.22
2016-06-03,Produit E,Beauté,95.7
2016-06-03,Produit D,Alimentation,184.52
2016-06-03,Produit A,Beauté,156.14
2016-06-04,Produit B,Beauté,71.26
2016-06-04,Produit E,Alimentation,187.06
2016-06-04,Produit E,Maison,307.36
2016-06-04,Produit E,Beauté,210.81
2016-06-04,Produit A,Électronique,25.28
2016-06-04,Produit C,Vêtements,438.83
2016-06-04,Produit A,Maison,144.58
2016-06-04,Produit C,Alimentation,486.91
2016-06-04,Produit E,Alimentation,109.25
2016-06-05,Produit E,Vêtements,356.96
2016-06-05,Produit B,Maison,165.12
2016-06-05,Produit E,Électronique,320.74
2016-06-05,Produit A,Alimentation,278.51
2016-06-05,Produit B,Vêtements,425.41
2016-06-05,Produit C,Alimentation,325.29
2016-06-05,Produit B,Électronique,28.53
2016-06-06,Produit E,Vêtements,374.02
2016-06-06,Produit B,Vêtements,413.9
2016-06-06,Produit C,Vêtements,101.37
2016-06-06,Produit D,Beauté,385.81
2016-06-06,Produit A,Maison,141.61
2016-06-07,Produit B,Vêtements,332.51
2016-06-07,Produit A,Beauté,271.43
2016-06-07,Produit B,Beauté,92.77
2016-06-07,Produit E,Maison,235.54
2016-06-07,Produit E,Alimentation,395.58
2016-06-07,Produit E,Électronique,56.78
2016-06-07,Produit D,Vêtements,66.24
2016-06-07,Produit E,Maison,129.68
2016-06-07,Produit E,Vêtements,17.84
2016-06-07,Produit A,Maison,90.21
2016-06-07,Produit A,Beauté,325.31
2016-06-08,Produit C,Électronique,236.58
2016-06-08,Produit C,Vêtements,185.04
2016-06-08,Produit E,Maison,65.65
2016-06-08,Produit D,Vêtements,470.46
2016-06-08,Produit A,Vêtements,195.7
2016-06-08,Produit C,Vêtements,268.18
2016-06-08,Produit E,Alimentation,394.92
2016-06-08,Produit E,Alimentation,446.46
2016-06-08,Produit C,Vêtements,420.88
2016-06-09,Produit C,Beauté,141.21
2016-06-09,Produit E,Maison,366.06
2016-06-09,Produit B,Alimentation,111.0
2016-06-09,Produit C,Vêtements,45.64
2016-06-09,Produit C,Maison,132.81
2016-06-09,Produit B,Beauté,469.79
2016-06-09,Produit B,Alimentation,405.46
2016-06-09,Produit E,Maison,430.87
2016-06-10,Produit C,Beauté,345.86
2016-06-10,Produit A,Maison,172.54
2016-06-10,Produit B,Beauté,301.31
2016-06-10,Produit B,Alimentation,480.69
2016-06-11,Produit E,Vêtements,32.24
2016-06-11,Produit E,Beauté,490.15
2016-06-11,Produit A,Électronique,129.07
2016-06-11,Produit B,Alimentation,430.19
2016-06-11,Produit D,Vêtements,387.9
2016-06-11,Produit D,Électronique,131.33
2016-06-11,Produit B,Beauté,91.02
2016-06-11,Produit C,Alimentation,257.74
2016-06-11,Produit A,Vêtements,170.44
2016-06-11,Produit A,Électronique,14.39
2016-06-11,Produit E,Électronique,316.39
2016-06-12,Produit E,Alimentation,460.31
2016-06-12,Produit A,Beauté,185.41
2016-06-12,Produit A,Vêtements,95.85
2016-06-12,Produit D,Maison,270.82
2016-06-12,Produit D,Alimentation,435.21
